363739.013671875,	67.0424,	-59.3183,	82.8558,	51.411,	29.3384,	62.9197,
363815.307617188,	-24.554,	11.6512,	-83.6835,	-12.3317,	-6.32123,	-32.9134,
363891.6015625,	2.91579,	16.695,	73.1579,	-34.417,	-40.2632,	-3.07029,
363967.895507812,	-32.0539,	-30.7459,	-34.3491,	37.8564,	61.5568,	35.2179,
364044.189453125,	12.3973,	11.7486,	-23.4487,	-46.2934,	-7.28307,	-33.6951,
364120.483398438,	60.0366,	11.7611,	37.9275,	10.4778,	-52.7158,	17.7173,
364196.77734375,	-86.5215,	-13.643,	13.9857,	80.3845,	56.8835,	-3.66813,
364273.071289062,	51.2279,	7.95926,	-59.1526,	-109.378,	-40.3797,	-30.4108,
364349.365234375,	-19.8206,	-2.31624,	58.2133,	79.544,	39.4101,	43.2676,
364425.659179688,	40.6018,	-9.86994,	-27.9431,	-54.7641,	-43.7167,	-27.3179,
364501.953125,	-110.716,	15.7114,	-12.902,	51.6667,	32.4817,	14.6362,
364578.247070312,	156.061,	-27.7381,	9.79488,	-67.8929,	5.6871,	-0.797375,
364654.541015625,	-121.438,	51.2797,	44.6604,	76.2698,	-24.6349,	-30.661,
364730.834960938,	83.7223,	-57.2245,	-33.3331,	-75.1473,	-10.5587,	81.6072,
364807.12890625,	-66.799,	61.4775,	-39.8814,	49.1359,	47.3315,	-85.831,
364883.422851562,	7.40722,	-43.1188,	57.2979,	-14.764,	-53.3518,	36.6594,
364959.716796875,	48.399,	4.76982,	-22.8975,	14.0087,	46.6297,	-17.1754,
365036.010742188,	-43.1262,	-32.5069,	-17.6085,	5.39691,	-45.2424,	35.8879,
365112.3046875,	4.86047,	78.8163,	36.5356,	-33.4237,	83.3031,	-11.9038,
365188.598632812,	11.3022,	-51.5769,	-30.3179,	-4.33918,	-107.631,	-54.4031,
365264.892578125,	0.86861,	18.8447,	9.28864,	58.8504,	43.0562,	60.2088,
365341.186523438,	-9.11565,	-29.6432,	7.63235,	-63.7571,	37.075,	15.024,
365417.48046875,	47.1749,	35.7881,	2.9034,	52.7014,	-67.2858,	-89.6159,
365493.774414062,	-91.7849,	-22.1787,	-7.26266,	-39.9939,	37.3758,	77.9477,
365570.068359375,	48.3719,	-7.30942,	8.66019,	26.1485,	40.3222,	-4.13365,
365646.362304688,	21.625,	37.4466,	-39.5184,	-17.3675,	-84.5949,	-3.34474,
365722.65625,	-15.4655,	-58.1417,	67.4548,	9.69846,	60.4796,	-54.5612,
365798.950195312,	-1.76004,	94.5145,	-40.2233,	-33.5262,	-23.4944,	51.765,
365875.244140625,	-9.65659,	-86.3248,	-11.3533,	66.014,	-16.6433,	3.82632,
365951.538085938,	7.24349,	-5.21971,	1.74984,	-78.918,	52.6142,	-33.8551,
366027.83203125,	26.8219,	60.618,	15.2545,	80.1297,	-31.1121,	46.0863,
366104.125976562,	-58.3328,	-47.8835,	30.5199,	-35.4372,	0.159142,	-46.2169,
366180.419921875,	22.6216,	40.0833,	-65.6147,	-10.453,	-4.57028,	29.6644,
366256.713867188,	39.9129,	-44.7428,	72.8407,	-4.03176,	4.94684,	-16.9052,
366333.0078125,	-52.2207,	21.4234,	-60.2198,	19.6637,	7.66642,	9.93697,
366409.301757812,	10.1872,	15.3194,	18.9156,	-20.0603,	-20.2621,	-1.10131,
366485.595703125,	7.95594,	-21.4105,	-16.682,	27.5951,	34.3773,	9.21019,
366561.889648438,	2.70621,	14.0691,	56.5854,	-27.9302,	-51.0248,	-27.9335,
366638.18359375,	25.6614,	9.51286,	-96.7368,	39.5807,	46.3498,	4.05782,
366714.477539062,	-42.6328,	-14.0843,	108.358,	-42.4945,	-0.480756,	26.2808,
366790.771484375,	26.1711,	-14.9339,	-43.9154,	11.2511,	-26.713,	-11.4438,
366867.065429688,	-15.4528,	-7.11469,	-37.3846,	15.2885,	18.9838,	4.29545,
366943.359375,	-9.98561,	16.7674,	24.2257,	-34.1867,	-47.6409,	-24.713,
367019.653320312,	41.0996,	54.6292,	57.8627,	19.2253,	58.3631,	25.9053,
367095.947265625,	-35.0516,	-73.9978,	-87.3826,	24.3803,	-2.88679,	19.7383,
367172.241210938,	-15.4864,	21.9755,	38.9579,	-9.93722,	-35.507,	-52.1081,
367248.53515625,	68.26,	-9.85127,	9.64431,	-40.5344,	40.5537,	8.01268,
367324.829101562,	-61.9523,	31.912,	-25.0294,	71.764,	-28.2234,	74.4308,
367401.123046875,	31.8146,	-15.6356,	42.2186,	-68.1581,	-8.61352,	-135.653,
367477.416992188,	-21.176,	-12.8281,	-50.9156,	37.5475,	21.8553,	132.83,
367553.7109375,	6.21688,	-21.0598,	-1.84369,	9.83578,	14.3802,	-64.0395,
367630.004882812,	-11.7787,	41.0993,	61.8361,	-96.1912,	-47.2194,	-7.4195,
367706.298828125,	45.7245,	-11.9399,	-53.4695,	140.772,	28.8952,	37.691,
367782.592773438,	-32.4272,	30.1215,	14.2124,	-90.6346,	2.74408,	-31.4201,
367858.88671875,	-10.8999,	-49.5832,	-5.39205,	11.3978,	1.62259,	2.90059,
367935.180664062,	-1.80793,	-12.5055,	15.6793,	35.1437,	-6.75348,	26.0706,
368011.474609375,	20.3834,	58.9947,	-11.9163,	-25.559,	7.01881,	-36.6187,
368087.768554688,	3.68741,	-1.59391,	-17.985,	10.7094,	-35.6383,	13.9725,
368164.0625,	-15.8587,	-51.3512,	55.5922,	-2.54634,	45.2768,	18.4013,
368240.356445312,	14.3829,	37.3456,	-48.7948,	-31.4472,	1.01044,	-23.6021,
368316.650390625,	-37.8645,	-15.9196,	15.7955,	65.669,	-33.7036,	-6.67238,
368392.944335938,	65.5729,	1.935,	3.481,	-52.6186,	14.4355,	26.7653,
368469.23828125,	-83.2629,	-22.3037,	-19.3295,	9.22614,	-5.06156,	15.7044,
368545.532226562,	64.16,	57.1314,	-9.18631,	15.7962,	-2.36242,	-44.2294,
368621.826171875,	-25.7207,	-66.7169,	56.5179,	-27.1452,	52.8286,	39.2617,
368698.120117188,	27.2113,	57.8017,	-42.8491,	1.39998,	-90.5568,	-64.819,
368774.4140625,	-11.1135,	-8.55739,	40.7457,	20.1525,	70.0108,	88.069,
368850.708007812,	-35.1361,	-34.3531,	-57.9835,	-0.388383,	-29.0156,	-67.146,
368927.001953125,	58.68,	17.1815,	24.7059,	15.0427,	-10.8508,	25.8102,
369003.295898438,	-23.1389,	-9.31539,	-1.26096,	-15.5962,	35.8689,	-20.2502,
369079.58984375,	-43.7476,	22.6806,	-5.57372,	-20.3414,	-42.0449,	43.5976,
369155.883789062,	48.6991,	-20.6667,	31.4959,	5.55945,	32.073,	-59.9723,
369232.177734375,	2.41278,	16.4037,	-66.8113,	44.1356,	8.83486,	64.8446,
369308.471679688,	-39.6614,	-10.3306,	95.5941,	-49.1534,	-22.0916,	-39.4417,
369384.765625,	35.079,	0.647917,	-49.578,	5.95768,	10.4348,	7.51219,
369461.059570312,	-13.5929,	22.5796,	-29.0695,	9.60262,	-34.2947,	-27.996,
369537.353515625,	-2.15209,	-50.375,	22.7638,	-9.7601,	37.8453,	60.938,
369613.647460938,	20.4069,	52.3057,	34.4023,	20.4803,	1.35111,	-40.9283,
369689.94140625,	-21.1452,	-15.9817,	-29.8794,	29.3775,	-7.75754,	6.16103,
369766.235351562,	-14.1746,	-12.9799,	-22.5878,	-79.726,	9.08632,	5.06852,
369842.529296875,	32.6041,	-38.6632,	31.3849,	35.0963,	-58.6487,	-17.8287,
369918.823242188,	1.53774,	102.38,	-7.20395,	5.13618,	93.848,	12.9778,
369995.1171875,	-36.2077,	-87.9173,	-11.9593,	25.4394,	-85.2427,	22.1251,
370071.411132812,	14.6663,	35.2045,	35.6554,	-36.0247,	58.7106,	-27.2483,
370147.705078125,	38.1187,	3.51687,	-51.9581,	-2.46886,	-37.0197,	15.0166,
370223.999023438,	-20.9008,	4.30067,	38.9787,	43.7466,	6.64448,	-21.079,
370300.29296875,	-35.8249,	-18.2028,	-20.0259,	-38.3708,	25.7373,	50.9686,
370376.586914062,	29.9547,	24.6024,	21.8526,	-31.5874,	-14.1895,	-58.1128,
370452.880859375,	-25.037,	-32.7308,	-33.0462,	46.316,	27.5585,	14.5021,
370529.174804688,	67.89,	3.39653,	11.2294,	10.3973,	-61.2371,	4.53859,
370605.46875,	-70.1109,	38.2386,	39.4583,	-35.1711,	20.9686,	4.19605,
370681.762695312,	-14.3142,	-67.6918,	-30.2601,	53.9874,	27.1103,	-34.4684,
370758.056640625,	89.4319,	54.7994,	-37.0214,	-71.4888,	-31.6711,	36.6644,
370834.350585938,	-83.0692,	-5.14342,	82.1955,	45.9256,	31.0254,	5.31407,
370910.64453125,	36.2787,	-5.63662,	-87.9016,	-19.8663,	-53.8606,	40.99,
370986.938476562,	9.99364,	-5.72146,	86.2633,	-0.336346,	90.5315,	-122.257,
371063.232421875,	-36.8169,	-11.0775,	-70.9804,	51.2015,	-94.3295,	105.392,
371139.526367188,	35.0213,	31.5066,	-0.192294,	-73.5075,	60.4249,	-32.7124,
371215.8203125,	-40.6766,	-42.1944,	62.5915,	48.2429,	-29.3608,	-4.81283,
371292.114257812,	65.2031,	53.7708,	-81.783,	-31.7467,	34.0858,	-20.6505,
371368.408203125,	-89.128,	-48.6549,	80.0166,	22.5955,	-55.0308,	45.6796,
371444.702148438,	96.7468,	10.0833,	-45.1502,	-29.1345,	55.4284,	-30.2589,
371520.99609375,	-53.0404,	19.1146,	19.7439,	35.2185,	-47.0973,	16.393,
371597.290039062,	2.98478,	2.67947,	-19.97,	22.2273,	24.1832,	-23.6908,
371673.583984375,	38.3583,	-46.2916,	-14.0259,	-93.6761,	18.7307,	58.75,
371749.877929688,	-102.43,	58.6098,	73.8593,	92.7933,	-38.1292,	-71.3234,
371826.171875,	117.121,	-29.3557,	-89.5066,	-35.7002,	27.9512,	10.2737,
371902.465820312,	-69.5598,	-5.29292,	93.5891,	-32.223,	-35.2931,	25.7115,
371978.759765625,	15.1472,	18.5296,	-106.931,	76.1772,	79.9522,	11.258,
372055.053710938,	-1.04626,	-17.1712,	124.881,	-80.262,	-73.8913,	-38.954,
372131.34765625,	51.7679,	14.666,	-154.143,	81.0835,	-2.3799,	24.1612,
372207.641601562,	-79.0529,	5.49732,	125.19,	-71.125,	5.84416,	18.0473,
372283.935546875,	5.05296,	-26.7126,	-38.7193,	37.1339,	65.0673,	-27.9692,
372360.229492188,	65.5455,	10.4992,	-16.8937,	-47.8528,	-79.8546,	-6.70378,
372436.5234375,	-50.3297,	-9.96612,	7.60363,	61.7919,	40.8476,	-3.61519,
372512.817382812,	12.5428,	76.8638,	5.78374,	7.18846,	-35.2628,	17.8714,
372589.111328125,	7.39328,	-104.618,	12.9831,	-110.116,	56.5056,	-4.42956,
372665.405273438,	11.0463,	32.6547,	-17.406,	136.545,	-56.8419,	-0.572594,
372741.69921875,	-27.6596,	5.04088,	-9.62692,	-48.4789,	23.0255,	9.27848,
372817.993164062,	6.28926,	16.5105,	16.4528,	-23.3176,	35.5529,	17.4654,
372894.287109375,	-6.50824,	7.80276,	6.26719,	11.3353,	-77.671,	-35.4002,
372970.581054688,	39.6064,	-65.0735,	2.9553,	-32.6596,	62.4811,	-0.358019,
373046.875,	-68.7146,	64.7402,	-23.7431,	80.4231,	-5.70452,	47.4768,
373123.168945312,	62.1104,	3.58057,	13.6408,	-47.911,	-8.96357,	-69.426,
373199.462890625,	-8.96665,	-36.7792,	-1.6659,	2.80068,	-33.5825,	62.1673,
373275.756835938,	-31.3169,	24.9594,	10.6026,	12.5771,	47.3519,	-74.7997,
373352.05078125,	14.4267,	-55.555,	-36.7905,	-48.2771,	-8.35149,	73.0053,
373428.344726562,	-1.66587,	91.0512,	53.6159,	85.192,	9.63408,	-38.5173,
373504.638671875,	27.1719,	-51.0021,	-41.7142,	-70.3527,	-61.0203,	29.6989,
373580.932617188,	-37.1473,	-46.7454,	-18.0134,	10.6446,	68.5271,	-35.9905,
373657.2265625,	14.7596,	76.7242,	76.6929,	2.98216,	-39.4938,	32.4299,
373733.520507812,	-3.39809,	6.55755,	-61.7478,	12.3163,	39.5906,	-32.9554,
373809.814453125,	47.6318,	-74.2812,	-7.87,	-15.409,	-50.8342,	31.7623,
373886.108398438,	-82.0113,	48.7761,	68.244,	37.7913,	36.1826,	-18.4442,
373962.40234375,	37.6811,	20.9891,	-60.0993,	-34.0628,	17.3474,	29.6587,
374038.696289062,	1.7272,	-52.1194,	14.5656,	-25.1706,	-71.9973,	-25.0451,
374114.990234375,	25.7497,	3.7366,	0.158448,	60.1309,	51.4624,	-37.5368,
374191.284179688,	-58.0378,	58.1563,	19.9383,	-32.4852,	5.22808,	72.2669,
374267.578125,	15.0145,	-57.1321,	-42.3013,	-6.46635,	-5.60953,	-58.0216,
374343.872070312,	60.2612,	42.8109,	58.2074,	27.6964,	-32.7641,	39.7127,
374420.166015625,	-48.5452,	-61.7617,	-50.8759,	-21.3802,	5.50168,	-9.04215,
374496.459960938,	-29.1742,	71.8196,	16.6868,	-20.4643,	50.854,	-2.18281,
374572.75390625,	48.1774,	-37.0998,	-4.50608,	80.5168,	-48.6648,	-16.9491,
374649.047851562,	-18.5469,	-8.29326,	0.454418,	-97.9317,	23.1235,	23.4517,
374725.341796875,	13.5779,	-4.64478,	6.2526,	47.5029,	12.4801,	-7.80198,
374801.635742188,	-39.6666,	41.4567,	7.51831,	10.9254,	-24.1983,	-42.0891,
374877.9296875,	61.1408,	-46.9904,	-9.79996,	-43.3492,	1.18634,	67.105,
374954.223632812,	-43.9914,	5.85612,	17.486,	39.4656,	-4.64012,	-52.6031,
375030.517578125,	13.8473,	46.7548,	-49.5061,	1.69223,	41.0131,	28.4526,
375106.811523438,	-2.77392,	-35.5238,	63.2236,	-23.3545,	-84.5589,	17.7908,
375183.10546875,	20.7076,	16.3426,	-42.5905,	17.5399,	98.5395,	-47.0824,
375259.399414062,	-40.9459,	-37.8163,	-5.97292,	-27.1471,	-61.5505,	45.1593,
375335.693359375,	31.2909,	42.8801,	52.47,	10.8923,	19.5598,	9.55196,
375411.987304688,	-13.37,	-20.5572,	-74.2084,	52.5786,	13.7933,	-62.7464,
375488.28125,	-7.00381,	10.1638,	79.3402,	-86.7987,	-63.1696,	50.4148,
375564.575195312,	20.5238,	-14.3013,	-77.5044,	42.0785,	68.1372,	-32.8741,
375640.869140625,	-2.98665,	35.4681,	44.7053,	9.21474,	2.51179,	27.3955,
375717.163085938,	-8.51756,	-61.0585,	10.311,	-8.8817,	-62.742,	-14.9793,
375793.45703125,	4.16142,	66.7322,	-5.24267,	40.2149,	65.2073,	-12.2211,
375869.750976562,	-4.97863,	-89.1537,	-21.5906,	-99.0512,	-52.7813,	24.0633,
375946.044921875,	19.8253,	109.163,	7.66535,	107.914,	46.051,	17.8908,
376022.338867188,	-20.3356,	-59.2971,	20.6995,	-88.7591,	-43.254,	-50.2711,
376098.6328125,	-10.0309,	-14.1459,	-43.7726,	30.4431,	62.21,	9.26211,
376174.926757812,	5.74559,	33.1699,	-15.7688,	16.1291,	-64.3621,	9.44699,
376251.220703125,	3.68184,	-19.0865,	116.837,	22.5362,	29.0447,	30.4249,
376327.514648438,	16.7541,	13.4047,	-124.482,	-50.3738,	-25.0894,	-52.5478,
376403.80859375,	-30.9057,	-45.1058,	72.8081,	31.638,	56.4574,	34.0778,
376480.102539062,	43.7316,	63.2364,	-34.8681,	-24.3022,	-74.6012,	7.02855,
376556.396484375,	-33.4362,	-11.3234,	0.486547,	30.4858,	59.4895,	-22.9538,
376632.690429688,	-17.1358,	-44.1643,	9.21823,	-44.8165,	-13.5146,	26.9771,
376708.984375,	36.9274,	60.9442,	36.9526,	50.3028,	-19.2674,	-26.6135,
376785.278320312,	21.0722,	-49.7828,	-56.3415,	-23.4547,	16.7675,	-4.04762,
376861.572265625,	-77.7813,	21.6486,	31.5882,	-29.9356,	-5.60098,	11.2151,
376937.866210938,	52.3761,	24.1439,	-53.3669,	69.4356,	-1.28287,	52.9658,
377014.16015625,	11.8241,	-49.911,	71.3803,	-63.318,	-7.76914,	-133.052,
377090.454101562,	-42.1342,	17.9872,	-5.84561,	37.6874,	35.4499,	132.397,
377166.748046875,	46.0102,	27.209,	-53.3984,	2.15457,	-25.6942,	-49.5112,
377243.041992188,	-27.6622,	-6.55311,	10.1181,	-21.1742,	-45.1754,	-17.4886,
377319.3359375,	-5.84532,	-50.4471,	66.7225,	-18.3963,	100.386,	28.6523,
377395.629882812,	14.4617,	48.7962,	-79.0806,	43.3472,	-71.3185,	-13.6359,
377471.923828125,	6.50344,	-26.6121,	16.2113,	-22.225,	15.467,	-13.596,
377548.217773438,	-52.2459,	14.1242,	61.5508,	-3.63909,	-29.5197,	49.6469,
377624.51171875,	106.294,	-2.863,	-77.5915,	30.3782,	76.7688,	-85.5744,
377700.805664062,	-105.508,	-21.6845,	61.3326,	-59.4428,	-99.95,	106.579,
377777.099609375,	11.8198,	100.287,	-37.2053,	51.0581,	84.4607,	-88.895,
377853.393554688,	60.769,	-122.777,	-4.20068,	1.15819,	4.0668,	39.2096,
377929.6875,	-38.4781,	38.6639,	9.38485,	-47.513,	-98.4257,	-7.7937,
378005.981445312,	29.0194,	20.7697,	8.75328,	32.3574,	105.798,	-8.11253,
378082.275390625,	-50.4789,	-29.1785,	-6.03357,	50.7692,	-67.5091,	45.6086,
378158.569335938,	49.3838,	44.3049,	-18.0571,	-99.9872,	54.7662,	-80.3251,
378234.86328125,	-31.7653,	-38.0847,	69.5962,	79.9509,	-61.4104,	91.1746,
378311.157226562,	19.1377,	-4.96243,	-83.3836,	-66.3076,	74.8907,	-74.1483,
378387.451171875,	-16.0821,	32.8227,	50.9194,	53.8818,	-55.9456,	21.6918,
378463.745117188,	29.9755,	-16.9925,	-44.7573,	-25.8138,	4.18396,	4.98592,
378540.0390625,	-92.7871,	-29.2623,	53.6182,	41.2744,	2.00633,	37.4625,
378616.333007812,	109.769,	38.3954,	-50.4535,	-76.3975,	35.8029,	-65.5742,
378692.626953125,	-15.8256,	-21.7678,	18.2073,	49.5304,	-85.6575,	26.5106,
378768.920898438,	-70.9445,	33.5531,	31.7901,	-19.6979,	94.4607,	23.2877,
378845.21484375,	67.3675,	-47.1192,	-55.8933,	22.2049,	-49.1813,	-47.4123,
378921.508789062,	-26.0229,	-4.27483,	63.04,	-40.6727,	34.6778,	14.5212,
378997.802734375,	17.235,	106.162,	-47.81,	72.2742,	-48.1719,	40.3963,
379074.096679688,	-0.470129,	-135.526,	-5.96681,	-65.7562,	30.1679,	-36.8361,
379150.390625,	6.44734,	89.1031,	18.1542,	40.3444,	3.66279,	28.9658,
379226.684570312,	-52.841,	-43.6721,	9.62794,	-11.9247,	-19.4241,	-51.1418,
379302.978515625,	22.074,	25.605,	-14.6844,	0.677643,	29.3235,	54.0697,
379379.272460938,	73.6243,	-16.3165,	32.9072,	-5.05628,	-38.3202,	-39.8528,
379455.56640625,	-100.297,	-9.61235,	-40.8911,	-6.13788,	53.556,	15.1869,
379531.860351562,	54.6927,	34.1866,	8.04003,	-3.81783,	-73.692,	5.13645,
379608.154296875,	-37.5036,	-27.5472,	-15.0673,	25.428,	21.8138,	-28.1879,
379684.448242188,	43.1508,	8.35849,	59.4936,	-28.0459,	64.0954,	70.9274,
379760.7421875,	-43.8958,	-27.7396,	-46.583,	27.7877,	-59.1993,	-48.4512,
379837.036132812,	70.5042,	36.3153,	20.8227,	-40.7577,	-12.6982,	1.48604,
379913.330078125,	-134.75,	8.57987,	-81.2231,	38.4606,	44.4018,	-39.9619,
379989.624023438,	145.493,	-30.9683,	142.431,	-34.4923,	-30.4213,	64.1337,
380065.91796875,	-61.5816,	-18.4201,	-141.582,	15.6375,	21.4967,	-40.2717,
380142.211914062,	5.01709,	85.6759,	133.989,	46.1323,	33.3242,	45.8769,
380218.505859375,	-6.74824,	-107.495,	-66.3198,	-63.9507,	-109.054,	-66.46,
380294.799804688,	26.3067,	90.4697,	-33.523,	55.401,	97.2538,	66.3544,
380371.09375,	-28.6248,	-60.4624,	43.5019,	-57.9286,	-53.7922,	-35.4735,
380447.387695312,	6.81625,	45.7478,	-18.1914,	32.2411,	64.8163,	7.41548,
380523.681640625,	-37.7505,	-68.7122,	25.5056,	-22.186,	-97.414,	7.46952,
380599.975585938,	54.2285,	89.1961,	-21.7854,	17.415,	77.5396,	-21.9313,
380676.26953125,	-18.3614,	-77.087,	-12.9144,	-1.00266,	-35.3475,	3.89485,
380752.563476562,	14.6971,	66.6355,	49.6603,	13.7039,	52.5264,	26.0615,
380828.857421875,	5.74196,	-35.532,	-76.1463,	-24.0525,	-81.1227,	-49.6115,
380905.151367188,	-28.288,	-12.8057,	87.5989,	5.26993,	57.9234,	63.8467,
380981.4453125,	0.721958,	30.2243,	-55.7179,	-3.05569,	-4.32213,	-42.1812,
381057.739257812,	3.69527,	-56.2149,	22.3636,	11.5663,	-24.9355,	3.23009,
381134.033203125,	23.4696,	63.2218,	-35.2107,	-7.1734,	5.20886,	18.5792,
381210.327148438,	-12.6849,	-34.8789,	4.5784,	19.1537,	33.1876,	-8.75752,
381286.62109375,	-38.4828,	50.4626,	43.6168,	20.3712,	-45.3151,	-16.1545,
381362.915039062,	64.3336,	-69.1051,	-19.7416,	-85.7613,	45.0491,	34.556,
381439.208984375,	-55.5369,	36.1344,	-15.3012,	57.047,	-85.9903,	-2.84048,
381515.502929688,	67.2237,	-10.382,	11.4856,	3.77252,	87.703,	-31.9541,
381591.796875,	-92.8683,	42.07,	27.6839,	-17.9893,	29.4469,	6.25126,
381668.090820312,	114.599,	-79.2846,	-42.6084,	35.3634,	-123.566,	35.5817,
381744.384765625,	-133.859,	58.7696,	27.4958,	-39.5192,	82.2037,	-38.1819,
381820.678710938,	107.008,	1.22639,	-27.5797,	-21.9859,	5.9817,	0.144542,
381896.97265625,	-48.5123,	-56.1808,	9.53791,	46.0534,	-41.7134,	-0.390046,
381973.266601562,	23.6541,	78.8168,	-2.59137,	-45.1911,	22.9491,	30.175,
382049.560546875,	-13.1233,	-88.1042,	28.5627,	68.4143,	-17.5872,	-35.8567,
382125.854492188,	-9.52875,	64.7804,	-27.1424,	-46.6051,	37.6838,	41.9013,
382202.1484375,	-5.86533,	8.14066,	-0.657384,	2.67818,	-14.5964,	-45.3201,
382278.442382812,	22.6511,	-26.375,	35.4727,	39.5012,	-30.6917,	25.8249,
382354.736328125,	41.6729,	-2.0051,	-58.188,	-35.2798,	38.3723,	-17.0727,
382431.030273438,	-74.8211,	-27.0573,	32.3915,	-10.1802,	-22.9596,	56.2386,
382507.32421875,	13.9225,	45.4692,	-19.9017,	6.157,	2.0979,	-104.307,
382583.618164062,	17.1659,	-5.47368,	72.6104,	17.6054,	13.4491,	89.51,
382659.912109375,	-11.417,	-10.0961,	-55.0644,	-12.1431,	22.3211,	-62.9181,
382736.206054688,	6.9258,	-0.421359,	-65.9627,	-22.9374,	-105.216,	99.0608,
382812.5,	14.4914,	-5.79501,	94.6734,	26.1758,	123.299,	-91.3787,
382888.793945312,	-3.47111,	7.66588,	-13.3606,	19.9122,	-45.2594,	31.608,
382965.087890625,	-34.759,	7.0882,	-4.73553,	-30.4689,	-13.4209,	-25.5768,
383041.381835938,	35.9279,	-31.6929,	-27.2785,	33.1968,	-8.0807,	2.42883,
383117.67578125,	-17.1853,	61.5857,	7.49769,	-35.8934,	38.4613,	37.6039,
383193.969726562,	5.86244,	-75.4503,	9.88526,	11.0745,	-25.8669,	-3.3598,
383270.263671875,	7.20907,	36.4907,	43.5582,	13.2546,	38.7603,	-65.1749,
383346.557617188,	-14.6598,	24.0591,	-66.1348,	-16.4857,	-49.5638,	92.0412,
383422.8515625,	10.3986,	-33.8621,	6.57178,	-34.1319,	-7.52517,	-108.574,
383499.145507812,	-22.8731,	13.7707,	4.11656,	71.8008,	41.6327,	107.449,
383575.439453125,	66.8174,	19.6919,	36.4854,	-28.5603,	-13.2421,	-60.18,
383651.733398438,	-66.4492,	-21.7061,	-23.1735,	2.64761,	-18.581,	61.816,
383728.02734375,	-19.0283,	-20.9555,	2.27419,	-46.7992,	25.9413,	-99.6398,
383804.321289062,	85.868,	17.8345,	-32.2343,	81.5364,	-41.6839,	110.023,
383880.615234375,	-55.9445,	6.52171,	40.0406,	-76.2028,	87.7613,	-83.1917,
383956.909179688,	14.1772,	-13.8987,	5.0491,	41.6581,	-106.252,	35.5289,
384033.203125,	-17.5999,	11.9237,	-61.5162,	-10.686,	77.1102,	-32.2726,
384109.497070312,	-0.516966,	10.0834,	86.1039,	10.9226,	-56.587,	21.5735,
384185.791015625,	21.2468,	-17.2754,	-51.6771,	-24.5426,	48.7038,	35.3653,
384262.084960938,	8.6859,	-40.7619,	10.0648,	15.3871,	-24.9659,	-54.3874,
384338.37890625,	-60.056,	113.51,	-2.21895,	32.7681,	1.88176,	37.7674,
384414.672851562,	65.3266,	-103.158,	1.90277,	-45.6694,	3.95406,	-18.2202,
384490.966796875,	-44.383,	28.2748,	23.7929,	-5.40879,	1.72253,	-2.25102,
384567.260742188,	36.0907,	15.8,	-56.0582,	26.9279,	20.0831,	-13.474,
384643.5546875,	-3.41058,	-1.21498,	58.2074,	8.08282,	-54.2607,	25.6409,
384719.848632812,	-43.9443,	-1.02133,	-78.8689,	-35.4235,	3.22529,	-2.7792,
384796.142578125,	60.9522,	-6.68305,	128.421,	42.7966,	55.3421,	7.17871,
384872.436523438,	-15.9943,	-12.6055,	-142.1,	-29.3746,	-25.4455,	-21.1563,
384948.73046875,	-33.4048,	0.628468,	88.5663,	-5.23928,	-19.7822,	21.7041,
385025.024414062,	-14.7818,	54.157,	-5.12877,	-12.646,	8.37987,	-54.4603,
385101.318359375,	91.2527,	-88.2271,	-70.6193,	41.0145,	62.6528,	95.3159,
385177.612304688,	-101.665,	76.8386,	111.61,	-12.2515,	-68.4693,	-57.6022,
385253.90625,	85.2652,	-53.3954,	-95.7684,	-4.51593,	-15.0268,	-12.4772,
385330.200195312,	-53.8368,	41.3871,	70.8291,	4.21792,	25.8813,	-21.0161,
385406.494140625,	12.4,	-18.659,	-47.4126,	-13.9428,	39.2514,	75.2108,
385482.788085938,	48.1177,	-27.5862,	53.0189,	36.9092,	-61.682,	-19.5964,
385559.08203125,	-111.786,	69.7412,	-57.1607,	-48.3657,	75.1369,	-15.4552,
385635.375976562,	106.653,	-54.5092,	-36.7338,	22.8205,	-133.135,	-2.22204,
385711.669921875,	-91.9521,	10.3925,	113.025,	7.86937,	151.275,	-22.724,
385787.963867188,	110.062,	6.01569,	-55.3061,	-27.7088,	-123.324,	36.9796,
385864.2578125,	-107.84,	-31.2883,	-37.1894,	39.9579,	105.265,	-22.3932,
385940.551757812,	77.4928,	39.7061,	63.8388,	-21.6365,	-83.626,	18.8565,
386016.845703125,	-14.2242,	8.05768,	-37.7843,	13.653,	71.0666,	-23.8368,
386093.139648438,	-20.5528,	-45.4268,	12.8181,	-34.0647,	-54.7656,	29.3984,
386169.43359375,	-5.67781,	17.2323,	-12.6095,	-2.4052,	16.8168,	-81.1847,
386245.727539062,	22.5546,	46.7912,	25.536,	31.7631,	2.26164,	127.216,
386322.021484375,	-53.9389,	-63.0133,	-25.1238,	2.23804,	27.7675,	-54.8871,
386398.315429688,	66.3755,	2.903,	4.97559,	4.86683,	-50.8669,	-43.1751,
386474.609375,	-32.3573,	35.6402,	-2.08866,	-52.3673,	21.5009,	41.0897,
386550.903320312,	21.499,	-1.2231,	4.75794,	64.542,	-10.4522,	36.9464,
386627.197265625,	0.0393524,	-15.2188,	9.2462,	-36.0676,	10.9169,	-55.1795,
386703.491210938,	-27.8225,	15.5548,	-16.1726,	3.06603,	-20.7876,	14.0148,
386779.78515625,	28.4353,	-17.9346,	4.8405,	24.8972,	97.2228,	-39.5093,
